time_step,clock_time,agent_id,agent_name,urgency_level,urgency_score,safety_assessment,fire_proximity,smoke_proximity
581,14:27,1,Klaus Mueller,critical,0.96,critical_danger,1,
582,14:28,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
582,14:28,1,Klaus Mueller,critical,0.96,critical_danger,1,
583,14:28,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
583,14:28,1,Klaus Mueller,critical,0.96,critical_danger,1,
584,14:29,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
584,14:29,1,Klaus Mueller,critical,0.96,critical_danger,1,
585,14:30,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
585,14:30,1,Klaus Mueller,critical,0.96,critical_danger,1,
586,14:30,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
586,14:30,1,Klaus Mueller,critical,0.96,critical_danger,1,
587,14:31,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
587,14:31,1,Klaus Mueller,critical,0.96,critical_danger,1,
588,14:32,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
588,14:32,1,Klaus Mueller,critical,0.96,critical_danger,1,
589,14:32,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
589,14:32,1,Klaus Mueller,critical,0.96,critical_danger,1,
590,14:33,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
590,14:33,1,Klaus Mueller,critical,0.96,critical_danger,1,
591,14:34,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
591,14:34,1,Klaus Mueller,critical,0.96,critical_danger,1,
592,14:34,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
592,14:34,1,Klaus Mueller,critical,0.96,critical_danger,1,
593,14:35,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
593,14:35,1,Klaus Mueller,critical,0.96,critical_danger,1,
594,14:36,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
594,14:36,1,Klaus Mueller,critical,0.96,critical_danger,1,
595,14:36,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
595,14:36,1,Klaus Mueller,critical,0.96,critical_danger,1,
596,14:37,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
596,14:37,1,Klaus Mueller,critical,0.96,critical_danger,1,
597,14:38,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
597,14:38,1,Klaus Mueller,critical,0.96,critical_danger,1,
598,14:38,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
598,14:38,1,Klaus Mueller,critical,0.96,critical_danger,1,
599,14:39,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
599,14:39,1,Klaus Mueller,critical,0.96,critical_danger,1,
600,14:40,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
600,14:40,1,Klaus Mueller,critical,0.96,critical_danger,1,
601,14:40,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
601,14:40,1,Klaus Mueller,critical,0.96,critical_danger,1,
602,14:41,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
602,14:41,1,Klaus Mueller,critical,0.96,critical_danger,1,
603,14:42,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
603,14:42,1,Klaus Mueller,critical,0.96,critical_danger,1,
604,14:42,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
604,14:42,1,Klaus Mueller,critical,0.96,critical_danger,1,
605,14:43,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
605,14:43,1,Klaus Mueller,critical,0.96,critical_danger,1,
606,14:44,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
606,14:44,1,Klaus Mueller,critical,0.96,critical_danger,1,
607,14:44,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
607,14:44,1,Klaus Mueller,critical,0.96,critical_danger,1,
608,14:45,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
608,14:45,1,Klaus Mueller,critical,0.96,critical_danger,1,
609,14:46,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
609,14:46,1,Klaus Mueller,critical,0.96,critical_danger,1,
610,14:46,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
610,14:46,1,Klaus Mueller,critical,0.96,critical_danger,1,
611,14:47,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
611,14:47,1,Klaus Mueller,critical,0.96,critical_danger,1,
612,14:48,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
612,14:48,1,Klaus Mueller,critical,0.96,critical_danger,1,
613,14:48,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
613,14:48,1,Klaus Mueller,critical,0.96,critical_danger,1,
614,14:49,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
614,14:49,1,Klaus Mueller,critical,0.96,critical_danger,1,
615,14:50,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
615,14:50,1,Klaus Mueller,critical,0.96,critical_danger,1,
616,14:50,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
616,14:50,1,Klaus Mueller,critical,0.96,critical_danger,1,
617,14:51,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
617,14:51,1,Klaus Mueller,critical,0.96,critical_danger,1,
618,14:52,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
618,14:52,1,Klaus Mueller,critical,0.96,critical_danger,1,
619,14:52,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
619,14:52,1,Klaus Mueller,critical,0.96,critical_danger,1,
620,14:53,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
620,14:53,1,Klaus Mueller,critical,0.96,critical_danger,1,
621,14:54,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
621,14:54,1,Klaus Mueller,critical,0.96,critical_danger,1,
622,14:54,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
622,14:54,1,Klaus Mueller,critical,0.96,critical_danger,1,
623,14:55,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
623,14:55,1,Klaus Mueller,critical,0.96,critical_danger,1,
624,14:56,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
624,14:56,1,Klaus Mueller,critical,0.96,critical_danger,1,
625,14:56,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
625,14:56,1,Klaus Mueller,critical,0.96,critical_danger,1,
626,14:57,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
626,14:57,1,Klaus Mueller,critical,0.96,critical_danger,1,
627,14:58,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
627,14:58,1,Klaus Mueller,critical,0.96,critical_danger,1,
628,14:58,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
628,14:58,1,Klaus Mueller,critical,0.96,critical_danger,1,
629,14:59,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
629,14:59,1,Klaus Mueller,critical,0.96,critical_danger,1,
630,15:00,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
630,15:00,1,Klaus Mueller,critical,0.96,critical_danger,1,
631,15:00,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
631,15:00,1,Klaus Mueller,critical,0.96,critical_danger,1,
632,15:01,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
632,15:01,1,Klaus Mueller,critical,0.96,critical_danger,1,
633,15:02,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
633,15:02,1,Klaus Mueller,critical,0.96,critical_danger,1,
634,15:02,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
634,15:02,1,Klaus Mueller,critical,0.96,critical_danger,1,
635,15:03,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
635,15:03,1,Klaus Mueller,critical,0.96,critical_danger,1,
636,15:04,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
636,15:04,1,Klaus Mueller,critical,0.96,critical_danger,1,
637,15:04,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
637,15:04,1,Klaus Mueller,critical,0.96,critical_danger,1,
638,15:05,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
638,15:05,1,Klaus Mueller,critical,0.96,critical_danger,1,
639,15:06,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
639,15:06,1,Klaus Mueller,critical,0.96,critical_danger,1,
640,15:06,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
640,15:06,1,Klaus Mueller,critical,0.96,critical_danger,1,
641,15:07,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
641,15:07,1,Klaus Mueller,critical,0.96,critical_danger,1,
642,15:08,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
642,15:08,1,Klaus Mueller,critical,0.96,critical_danger,1,
643,15:08,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
643,15:08,1,Klaus Mueller,critical,0.96,critical_danger,1,
644,15:09,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
644,15:09,1,Klaus Mueller,critical,0.96,critical_danger,1,
645,15:10,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
645,15:10,1,Klaus Mueller,critical,0.96,critical_danger,1,
646,15:10,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
646,15:10,1,Klaus Mueller,critical,0.96,critical_danger,1,
647,15:11,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
647,15:11,1,Klaus Mueller,critical,0.96,critical_danger,1,
648,15:12,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
648,15:12,1,Klaus Mueller,critical,0.96,critical_danger,1,
649,15:12,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
649,15:12,1,Klaus Mueller,critical,0.96,critical_danger,1,
650,15:13,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
650,15:13,1,Klaus Mueller,critical,0.96,critical_danger,1,
651,15:14,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
651,15:14,1,Klaus Mueller,critical,0.96,critical_danger,1,
652,15:14,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
652,15:14,1,Klaus Mueller,critical,0.96,critical_danger,1,
653,15:15,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
653,15:15,1,Klaus Mueller,critical,0.96,critical_danger,1,
654,15:16,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
654,15:16,1,Klaus Mueller,critical,0.96,critical_danger,1,
655,15:16,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
655,15:16,1,Klaus Mueller,critical,0.96,critical_danger,1,
656,15:17,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
656,15:17,1,Klaus Mueller,critical,0.96,critical_danger,1,
657,15:18,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
657,15:18,1,Klaus Mueller,critical,0.96,critical_danger,1,
658,15:18,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
658,15:18,1,Klaus Mueller,critical,0.96,critical_danger,1,
659,15:19,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
659,15:19,1,Klaus Mueller,critical,0.96,critical_danger,1,
660,15:20,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
660,15:20,1,Klaus Mueller,critical,0.96,critical_danger,1,
661,15:20,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
661,15:20,1,Klaus Mueller,critical,0.96,critical_danger,1,
662,15:21,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
662,15:21,1,Klaus Mueller,critical,0.96,critical_danger,1,
663,15:22,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
663,15:22,1,Klaus Mueller,critical,0.96,critical_danger,1,
664,15:22,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
664,15:22,1,Klaus Mueller,critical,0.96,critical_danger,1,
665,15:23,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
665,15:23,1,Klaus Mueller,critical,0.96,critical_danger,1,
666,15:24,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
666,15:24,1,Klaus Mueller,critical,0.96,critical_danger,1,
667,15:24,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
667,15:24,1,Klaus Mueller,critical,0.96,critical_danger,1,
668,15:25,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
668,15:25,1,Klaus Mueller,critical,0.96,critical_danger,1,
669,15:26,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
669,15:26,1,Klaus Mueller,critical,0.96,critical_danger,1,
670,15:26,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
670,15:26,1,Klaus Mueller,critical,0.96,critical_danger,1,
671,15:27,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
671,15:27,1,Klaus Mueller,critical,0.96,critical_danger,1,
672,15:28,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
672,15:28,1,Klaus Mueller,critical,0.96,critical_danger,1,
673,15:28,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
673,15:28,1,Klaus Mueller,critical,0.96,critical_danger,1,
674,15:29,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
674,15:29,1,Klaus Mueller,critical,0.96,critical_danger,1,
675,15:30,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
675,15:30,1,Klaus Mueller,critical,0.96,critical_danger,1,
676,15:30,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
676,15:30,1,Klaus Mueller,critical,0.96,critical_danger,1,
677,15:31,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
677,15:31,1,Klaus Mueller,critical,0.96,critical_danger,1,
678,15:32,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
678,15:32,1,Klaus Mueller,critical,0.96,critical_danger,1,
679,15:32,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
679,15:32,1,Klaus Mueller,critical,0.96,critical_danger,1,
680,15:33,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
680,15:33,1,Klaus Mueller,critical,0.96,critical_danger,1,
681,15:34,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
681,15:34,1,Klaus Mueller,critical,0.96,critical_danger,1,
682,15:34,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
682,15:34,1,Klaus Mueller,critical,0.96,critical_danger,1,
683,15:35,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
683,15:35,1,Klaus Mueller,critical,0.96,critical_danger,1,
684,15:36,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
684,15:36,1,Klaus Mueller,critical,0.96,critical_danger,1,
685,15:36,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
685,15:36,1,Klaus Mueller,critical,0.96,critical_danger,1,
686,15:37,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
686,15:37,1,Klaus Mueller,critical,0.96,critical_danger,1,
687,15:38,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
687,15:38,1,Klaus Mueller,critical,0.96,critical_danger,1,
688,15:38,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
688,15:38,1,Klaus Mueller,critical,0.96,critical_danger,1,
689,15:39,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
689,15:39,1,Klaus Mueller,critical,0.96,critical_danger,1,
690,15:40,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
690,15:40,1,Klaus Mueller,critical,0.96,critical_danger,1,
691,15:40,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
691,15:40,1,Klaus Mueller,critical,0.96,critical_danger,1,
692,15:41,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
692,15:41,1,Klaus Mueller,critical,0.96,critical_danger,1,
693,15:42,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
693,15:42,1,Klaus Mueller,critical,0.96,critical_danger,1,
694,15:42,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
694,15:42,1,Klaus Mueller,critical,0.96,critical_danger,1,
695,15:43,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
695,15:43,1,Klaus Mueller,critical,0.96,critical_danger,1,
696,15:44,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
696,15:44,1,Klaus Mueller,critical,0.96,critical_danger,1,
697,15:44,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
697,15:44,1,Klaus Mueller,critical,0.96,critical_danger,1,
698,15:45,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
698,15:45,1,Klaus Mueller,critical,0.96,critical_danger,1,
699,15:46,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
699,15:46,1,Klaus Mueller,critical,0.96,critical_danger,1,
700,15:46,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
700,15:46,1,Klaus Mueller,critical,0.96,critical_danger,1,
701,15:47,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
701,15:47,1,Klaus Mueller,critical,0.96,critical_danger,1,
702,15:48,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
702,15:48,1,Klaus Mueller,critical,0.96,critical_danger,1,
703,15:48,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
703,15:48,1,Klaus Mueller,critical,0.96,critical_danger,1,
704,15:49,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
704,15:49,1,Klaus Mueller,critical,0.96,critical_danger,1,
705,15:50,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
705,15:50,1,Klaus Mueller,critical,0.96,critical_danger,1,
706,15:50,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
706,15:50,1,Klaus Mueller,critical,0.96,critical_danger,1,
707,15:51,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
707,15:51,1,Klaus Mueller,critical,0.96,critical_danger,1,
708,15:52,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
708,15:52,1,Klaus Mueller,critical,0.96,critical_danger,1,
709,15:52,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
709,15:52,1,Klaus Mueller,critical,0.96,critical_danger,1,
710,15:53,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
710,15:53,1,Klaus Mueller,critical,0.96,critical_danger,1,
711,15:54,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
711,15:54,1,Klaus Mueller,critical,0.96,critical_danger,1,
712,15:54,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
712,15:54,1,Klaus Mueller,critical,0.96,critical_danger,1,
713,15:55,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
713,15:55,1,Klaus Mueller,critical,0.96,critical_danger,1,
714,15:56,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
714,15:56,1,Klaus Mueller,critical,0.96,critical_danger,1,
715,15:56,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
715,15:56,1,Klaus Mueller,critical,0.96,critical_danger,1,
716,15:57,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
716,15:57,1,Klaus Mueller,critical,0.96,critical_danger,1,
717,15:58,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
717,15:58,1,Klaus Mueller,critical,0.96,critical_danger,1,
718,15:58,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
718,15:58,1,Klaus Mueller,critical,0.96,critical_danger,1,
719,15:59,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
719,15:59,1,Klaus Mueller,critical,0.96,critical_danger,1,
720,16:00,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
720,16:00,1,Klaus Mueller,critical,0.96,critical_danger,1,
721,16:00,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
721,16:00,1,Klaus Mueller,critical,0.96,critical_danger,1,
722,16:01,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
722,16:01,1,Klaus Mueller,critical,0.96,critical_danger,1,
723,16:02,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
723,16:02,1,Klaus Mueller,critical,0.96,critical_danger,1,
724,16:02,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
724,16:02,1,Klaus Mueller,critical,0.96,critical_danger,1,
725,16:03,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
725,16:03,1,Klaus Mueller,critical,0.96,critical_danger,1,
726,16:04,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
726,16:04,1,Klaus Mueller,critical,0.96,critical_danger,1,
727,16:04,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
727,16:04,1,Klaus Mueller,critical,0.96,critical_danger,1,
728,16:05,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
728,16:05,1,Klaus Mueller,critical,0.96,critical_danger,1,
729,16:06,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
729,16:06,1,Klaus Mueller,critical,0.96,critical_danger,1,
730,16:06,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
730,16:06,1,Klaus Mueller,critical,0.96,critical_danger,1,
731,16:07,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
731,16:07,1,Klaus Mueller,critical,0.96,critical_danger,1,
732,16:08,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
732,16:08,1,Klaus Mueller,critical,0.96,critical_danger,1,
733,16:08,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
733,16:08,1,Klaus Mueller,critical,0.96,critical_danger,1,
734,16:09,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
734,16:09,1,Klaus Mueller,critical,0.96,critical_danger,1,
735,16:10,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
735,16:10,1,Klaus Mueller,critical,0.96,critical_danger,1,
736,16:10,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
736,16:10,1,Klaus Mueller,critical,0.96,critical_danger,1,
737,16:11,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
737,16:11,1,Klaus Mueller,critical,0.96,critical_danger,1,
738,16:12,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
738,16:12,1,Klaus Mueller,critical,0.96,critical_danger,1,
739,16:12,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
739,16:12,1,Klaus Mueller,critical,0.96,critical_danger,1,
740,16:13,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
740,16:13,1,Klaus Mueller,critical,0.96,critical_danger,1,
741,16:14,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
741,16:14,1,Klaus Mueller,critical,0.96,critical_danger,1,
742,16:14,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
742,16:14,1,Klaus Mueller,critical,0.96,critical_danger,1,
743,16:15,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
743,16:15,1,Klaus Mueller,critical,0.96,critical_danger,1,
744,16:16,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
744,16:16,1,Klaus Mueller,critical,0.96,critical_danger,1,
745,16:16,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
745,16:16,1,Klaus Mueller,critical,0.96,critical_danger,1,
746,16:17,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
746,16:17,1,Klaus Mueller,critical,0.96,critical_danger,1,
747,16:18,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
747,16:18,1,Klaus Mueller,critical,0.96,critical_danger,1,
748,16:18,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
748,16:18,1,Klaus Mueller,critical,0.96,critical_danger,1,
749,16:19,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
749,16:19,1,Klaus Mueller,critical,0.96,critical_danger,1,
750,16:20,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
750,16:20,1,Klaus Mueller,critical,0.96,critical_danger,1,
751,16:20,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
751,16:20,1,Klaus Mueller,critical,0.96,critical_danger,1,
752,16:21,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
752,16:21,1,Klaus Mueller,critical,0.96,critical_danger,1,
753,16:22,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
753,16:22,1,Klaus Mueller,critical,0.96,critical_danger,1,
754,16:22,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
754,16:22,1,Klaus Mueller,critical,0.96,critical_danger,1,
755,16:23,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
755,16:23,1,Klaus Mueller,critical,0.96,critical_danger,1,
756,16:24,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
756,16:24,1,Klaus Mueller,critical,0.96,critical_danger,1,
757,16:24,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
757,16:24,1,Klaus Mueller,critical,0.96,critical_danger,1,
758,16:25,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
758,16:25,1,Klaus Mueller,critical,0.96,critical_danger,1,
759,16:26,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
759,16:26,1,Klaus Mueller,critical,0.96,critical_danger,1,
760,16:26,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
760,16:26,1,Klaus Mueller,critical,0.96,critical_danger,1,
761,16:27,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
761,16:27,1,Klaus Mueller,critical,0.96,critical_danger,1,
762,16:28,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
762,16:28,1,Klaus Mueller,critical,0.96,critical_danger,1,
763,16:28,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
763,16:28,1,Klaus Mueller,critical,0.96,critical_danger,1,
764,16:29,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
764,16:29,1,Klaus Mueller,critical,0.96,critical_danger,1,
765,16:30,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
765,16:30,1,Klaus Mueller,critical,0.96,critical_danger,1,
766,16:30,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
766,16:30,1,Klaus Mueller,critical,0.96,critical_danger,1,
767,16:31,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
767,16:31,1,Klaus Mueller,critical,0.96,critical_danger,1,
768,16:32,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
768,16:32,1,Klaus Mueller,critical,0.96,critical_danger,1,
769,16:32,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
769,16:32,1,Klaus Mueller,critical,0.96,critical_danger,1,
770,16:33,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
770,16:33,1,Klaus Mueller,critical,0.96,critical_danger,1,
771,16:34,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
771,16:34,1,Klaus Mueller,critical,0.96,critical_danger,1,
772,16:34,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
772,16:34,1,Klaus Mueller,critical,0.96,critical_danger,1,
773,16:35,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
773,16:35,1,Klaus Mueller,critical,0.96,critical_danger,1,
774,16:36,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
774,16:36,1,Klaus Mueller,critical,0.96,critical_danger,1,
775,16:36,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
775,16:36,1,Klaus Mueller,critical,0.96,critical_danger,1,
776,16:37,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
776,16:37,1,Klaus Mueller,critical,0.96,critical_danger,1,
777,16:38,0,Isabella Rodriguez,high,0.6400000000000001,in_danger,1,
